file_path,file_type,matched_terms,likely_registration_file,contains_transform_matrix,contains_keypoints,contains_xenium_visium_reference,contains_he_reference,usable_for_recovery,notes
visualizations/bioapp_phase3_reference_audit_and_formal_baseline_feasibility_for_cta_endpoint/bioapp_phase3_golden_rules_v2_1_check.json,.json,HE|registered,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase3_reference_audit_and_formal_baseline_feasibility_for_cta_endpoint/bioapp_phase3_reference_audit_summary.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase3_reference_audit_and_formal_baseline_feasibility_for_cta_endpoint/decision.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase3_reference_audit_and_formal_baseline_feasibility_for_cta_endpoint/endpoint_specific_metric_plan.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase3_reference_audit_and_formal_baseline_feasibility_for_cta_endpoint/phase3_st_rdata_gene_inventory.R,.r,HE|matrix,False,True,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase3_reference_audit_and_formal_baseline_feasibility_for_cta_endpoint/README.md,.md,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase3_reference_audit_and_formal_baseline_feasibility_for_cta_endpoint/reference_dropout_design.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/bioapp_phase4_formal_cytospace_baseline_execution_summary.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/bioapp_phase4_golden_rules_v2_1_check.json,.json,HE|registered,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/decision.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/phase4_run_single_cytospace.py,.py,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/random_all_cell_size_matched_control_cell_list_seed20260705.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/random_all_cell_size_matched_control_design_phase4_prepared.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/README.md,.md,HE|matrix,False,True,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_full_reference/cytospace_run_config.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_full_reference/gene_list_used.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_full_reference/input_manifest.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_full_reference/run_environment.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_full_reference/run_log_stderr.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_full_reference/run_log_stdout.txt,.txt,HE|matrix,False,True,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_full_reference/run_status.json,.json,HE|matrix,False,True,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_immune_all_dropout/cytospace_run_config.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_immune_all_dropout/gene_list_used.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_immune_all_dropout/input_manifest.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_immune_all_dropout/run_environment.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_immune_all_dropout/run_log_stderr.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_immune_all_dropout/run_log_stdout.txt,.txt,HE|matrix,False,True,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_immune_all_dropout/run_status.json,.json,HE|matrix,False,True,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_nonimmune_all_dropout_control/gene_list_used.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_nonimmune_all_dropout_control/run_environment.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_nonimmune_all_dropout_control/run_log_stderr.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_nonimmune_all_dropout_control/run_log_stdout.txt,.txt,HE|matrix,False,True,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_nonimmune_all_dropout_control/run_status.json,.json,matrix,False,True,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_nonimmune_all_dropout_control/cytospace_output/assigned_expression/matrix.mtx,.mtx,matrix,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_immune_all_dropout/cytospace_output/assigned_expression/matrix.mtx,.mtx,matrix,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase4_formal_cytospace_baseline_execution_against_frozen_cta_immune_endpoint/baseline_full_reference/cytospace_output/assigned_expression/matrix.mtx,.mtx,matrix,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase5_endpoint_specific_evaluation_of_cytospace_baselines_against_frozen_cta_immune_endpoint/baseline_full_reference_label_grouping_used.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase5_endpoint_specific_evaluation_of_cytospace_baselines_against_frozen_cta_immune_endpoint/baseline_immune_all_dropout_label_grouping_used.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase5_endpoint_specific_evaluation_of_cytospace_baselines_against_frozen_cta_immune_endpoint/baseline_nonimmune_all_dropout_control_label_grouping_used.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase5_endpoint_specific_evaluation_of_cytospace_baselines_against_frozen_cta_immune_endpoint/baseline_spot_universe_alignment.csv,.csv,alignment,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase5_endpoint_specific_evaluation_of_cytospace_baselines_against_frozen_cta_immune_endpoint/bioapp_phase5_endpoint_specific_baseline_evaluation_summary.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase5_endpoint_specific_evaluation_of_cytospace_baselines_against_frozen_cta_immune_endpoint/bioapp_phase5_golden_rules_v2_1_check.json,.json,HE|registered,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase5_endpoint_specific_evaluation_of_cytospace_baselines_against_frozen_cta_immune_endpoint/decision.txt,.txt,HE|alignment,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase5_endpoint_specific_evaluation_of_cytospace_baselines_against_frozen_cta_immune_endpoint/README.md,.md,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/bioapp_phase6_golden_rules_v2_1_check.json,.json,HE|registered,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/bioapp_phase6_svtuner_execution_planning_summary.json,.json,HE|alignment,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/decision.txt,.txt,HE|alignment,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/README.md,.md,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/svtuner_command_dry_plan.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/svtuner_condition_plan.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/svtuner_metric_alignment_plan.json,.json,HE|alignment,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/svtuner_metric_alignment_plan.md,.md,HE|alignment,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/svtuner_output_contract.json,.json,HE|alignment,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/svtuner_output_contract.md,.md,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase6_svtuner_aware_execution_planning_against_frozen_cta_immune_endpoint/svtuner_threshold_policy.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase7_svtuner_aware_execution_against_frozen_cta_immune_endpoint/bioapp_phase7_golden_rules_v2_1_check.json,.json,HE|registered,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase7_svtuner_aware_execution_against_frozen_cta_immune_endpoint/bioapp_phase7_stage3b_dataset_config.yaml,.yaml,scale,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase7_svtuner_aware_execution_against_frozen_cta_immune_endpoint/bioapp_phase7_svtuner_aware_execution_summary.json,.json,HE|scale,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase7_svtuner_aware_execution_against_frozen_cta_immune_endpoint/decision.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase7_svtuner_aware_execution_against_frozen_cta_immune_endpoint/README.md,.md,HE|alignment,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase7_svtuner_aware_execution_against_frozen_cta_immune_endpoint/svtuner_immune_all_dropout/phase7_threshold_record.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase7_svtuner_aware_execution_against_frozen_cta_immune_endpoint/svtuner_immune_all_dropout/inputs/formal_gene_intersection_used.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase7_svtuner_aware_execution_against_frozen_cta_immune_endpoint/svtuner_immune_all_dropout/logs/run_command.txt,.txt,scale,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase7_svtuner_aware_execution_against_frozen_cta_immune_endpoint/svtuner_immune_all_dropout/raw_outputs/stage3b_summary.json,.json,HE|scale,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/binary_withheld_endpoint_contingency.csv,.csv,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/binary_withheld_endpoint_contingency_plot.pdf,.pdf,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/binary_withheld_endpoint_contingency_plot.svg,.svg,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/binary_withheld_enrichment_summary.csv,.csv,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/bioapp_phase8_golden_rules_v2_1_check.json,.json,HE|registered,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/bioapp_phase8_svtuner_vs_endpoint_evaluation_summary.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/decision.txt,.txt,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/gene_count_audit.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/README.md,.md,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/withheld_enrichment_summary.csv,.csv,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/withheld_pr_curve.csv,.csv,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/withheld_roc_curve.csv,.csv,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/withheld_score_positive_vs_negative_boxplot.pdf,.pdf,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/withheld_score_positive_vs_negative_boxplot.svg,.svg,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/withheld_score_pr_curve.pdf,.pdf,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/withheld_score_pr_curve.svg,.svg,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/withheld_score_roc_curve.pdf,.pdf,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase8_svtuner_vs_endpoint_evaluation_and_baseline_svtuner_comparison/withheld_score_roc_curve.svg,.svg,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase9_final_biological_application_audit_figure_selection_interpretation_boundary_lock/bioapp_phase9_audit_checklist.csv,.csv,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase9_final_biological_application_audit_figure_selection_interpretation_boundary_lock/bioapp_phase9_figure_selection_report.md,.md,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase9_final_biological_application_audit_figure_selection_interpretation_boundary_lock/bioapp_phase9_final_audit_summary.json,.json,HE|registered,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase9_final_biological_application_audit_figure_selection_interpretation_boundary_lock/bioapp_phase9_golden_rules_final_check.json,.json,HE|registered,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase9_final_biological_application_audit_figure_selection_interpretation_boundary_lock/bioapp_phase9_interpretation_boundary_lock.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/bioapp_phase9_final_biological_application_audit_figure_selection_interpretation_boundary_lock/README.md,.md,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
visualizations/cytospace_fig2j_stage3ab_upgrade/fig2j_stage3ab_upgrade_summary.json,.json,HE,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
data/raw/新建文件夹/BreastCancer_CTA-main/CTA_align.R,.r,HE|Visium|scale,False,False,False,False,True,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
data/raw/新建文件夹/BreastCancer_CTA-main/README.md,.md,H&E|HE|Visium|alignment,False,False,False,False,True,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
data/raw/新建文件夹/2025-97-1/documentation/README.txt,.txt,H&E|HE|Visium,False,False,False,False,True,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
data/external/bioapp_provenance_audit/CytAssist_FFPE_Human_Breast_Cancer_spatial/spatial/scalefactors_json.json,.json,scale,False,False,False,False,False,False,"Mentioned registration/alignment terms, but no verified inverse transform from BioApp frozen coordinates to a specific H&E bundle was identified."
